timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-08-04 06:10:00,0,1.7000000000000002,302.9,129.4,22.0,-0.0037560975609756,0.0,35.3,24.0,173.5,41.0,39.0,32.0,31.0,30.0,41.0
2022-08-04 06:20:00,0,1.7000000000000002,307.1,133.6,22.0,-0.0037560975609756,0.0,0.0,24.0,173.5,41.0,38.0,32.0,31.0,30.0,41.0
2022-08-04 06:30:00,0,0.9,340.6,167.1,22.0,-0.0039512195121951,0.0,2.8,24.0,173.5,41.0,38.0,32.0,31.0,30.0,41.0
2022-08-04 06:40:00,0,1.5,124.4,-49.1,22.0,-0.0037073170731707,0.0,0.4,24.0,173.5,41.0,38.0,32.0,31.0,29.0,41.0
2022-08-04 06:50:00,0,1.0,66.2,-107.3,22.0,-0.0037560975609756,0.0,0.0,24.0,173.5,41.0,38.0,31.0,30.0,29.0,41.0
2022-08-04 07:00:00,0,1.1,92.0,-81.4,22.0,-0.0037560975609756,0.0,0.0,24.0,173.5,40.0,37.0,31.0,30.0,29.0,41.0
2022-08-04 07:10:00,0,0.7000000000000001,286.9,113.4,22.0,-0.0039024390243902,0.0,0.0,24.0,173.5,40.0,37.0,31.0,30.0,29.0,41.0
2022-08-04 07:20:00,0,1.5,154.4,-19.1,22.0,-0.003560975609756,0.0,5.1,24.0,173.5,40.0,37.0,31.0,30.0,29.0,41.0
2022-08-04 07:30:00,0,1.7000000000000002,128.7,-44.8,22.0,-0.0036585365853658,0.0,51.4,24.0,173.5,41.0,37.0,31.0,30.0,29.0,41.0
2022-08-04 07:40:00,0,1.8,126.6,-46.9,22.0,-0.0037560975609756,0.0,76.3,24.0,173.5,40.0,37.0,31.0,30.0,29.0,41.0
2022-08-04 07:50:00,0,1.6,119.8,-53.7,22.0,-0.003560975609756,0.0,85.8,24.0,173.5,40.0,37.0,31.0,29.0,29.0,40.0
2022-08-04 08:00:00,0,1.7000000000000002,132.4,-41.1,21.0,-0.003560975609756,0.0,55.7,24.0,173.5,40.0,37.0,31.0,29.0,29.0,40.0
2022-08-04 08:10:00,0,2.0,124.8,-48.7,21.0,-0.003560975609756,0.0,43.5,24.0,173.5,40.0,37.0,31.0,29.0,29.0,40.0
2022-08-04 08:20:00,0,1.9,171.8,-1.7000000000000002,21.0,-0.0038048780487804,0.0,137.6,24.0,173.5,40.0,37.0,31.0,29.0,29.0,40.0
2022-08-04 08:30:00,0,1.9,152.9,-20.5,22.0,-0.0036585365853658,0.0,134.8,24.0,173.5,40.0,37.0,30.0,29.0,29.0,40.0
2022-08-04 08:40:00,0,1.7000000000000002,130.0,-43.4,22.0,-0.0036097560975609,0.0,119.6,24.0,173.5,40.0,37.0,30.0,29.0,29.0,40.0
2022-08-04 08:50:00,0,1.8,195.6,22.1,22.0,-0.0037560975609756,0.0,128.9,24.0,173.5,40.0,37.0,30.0,29.0,29.0,40.0
2022-08-04 09:00:00,0,1.7000000000000002,189.3,15.8,22.0,-0.0036585365853658,0.0,117.8,24.0,173.5,40.0,37.0,30.0,29.0,29.0,40.0
2022-08-04 09:10:00,0,1.8,178.2,4.7,22.0,-0.003560975609756,0.0,116.6,24.0,173.5,40.0,37.0,30.0,29.0,29.0,40.0
2022-08-04 09:20:00,0,1.6,225.1,51.6,22.0,-0.0034634146341463,0.0,78.0,24.0,173.5,40.0,37.0,30.0,29.0,29.0,39.0
2022-08-04 09:30:00,0,1.5,255.1,81.6,22.0,-0.0037560975609756,0.0,0.1,24.0,173.5,39.0,37.0,30.0,29.0,29.0,39.0
2022-08-04 09:40:00,0,1.6,231.1,57.7,22.0,-0.0035121951219512,0.0,0.0,24.0,173.5,38.0,37.0,30.0,29.0,29.0,39.0
2022-08-04 09:50:00,0,1.9,207.2,33.8,22.0,-0.0035121951219512,0.0,0.0,24.0,173.5,38.0,37.0,30.0,28.0,29.0,39.0
2022-08-04 10:00:00,0,2.2,228.3,54.8,23.0,-0.0021463414634146,0.0,0.1,24.0,173.5,38.0,36.0,30.0,28.0,29.0,39.0
2022-08-04 10:10:00,0,3.0,236.6,62.9,23.0,-0.0030731707317073,1.6,184.8,24.0,173.6,39.0,37.0,30.0,28.0,30.0,39.0
2022-08-04 10:20:00,0,3.0,273.8,-5.9,23.0,-0.002780487804878,5.4,608.8,25.5,279.7,39.0,39.0,30.0,29.0,30.0,39.0
2022-08-04 10:30:00,0,3.1,257.1,-28.5,24.0,-0.0032195121951219,1.7000000000000002,192.7,39.3,285.6,40.0,39.0,31.0,29.0,30.0,41.0
2022-08-04 10:40:00,0,3.3,284.2,47.3,25.0,0.0007317073170731,4.2,482.8,18.1,237.0,40.0,39.0,31.0,29.0,31.0,41.0
2022-08-04 10:50:00,0,3.4,261.1,0.4,25.0,0.0026829268292682,7.7,876.0,10.4,260.7,41.0,43.0,32.0,30.0,31.0,42.0
2022-08-04 11:00:00,0,2.8,260.7,6.7,25.0,-0.0032682926829268,2.0,235.5,24.0,254.1,41.0,42.0,33.0,31.0,32.0,43.0
2022-08-04 11:10:00,0,2.9,307.8,57.2,25.0,-0.0032682926829268,5.6,638.0,12.6,250.6,40.0,42.0,33.0,31.0,32.0,44.0
2022-08-04 11:20:00,0,2.5,304.5,43.7,26.0,-0.0033658536585365,1.2,194.7,24.0,260.8,41.0,43.0,33.0,32.0,33.0,45.0
2022-08-04 11:30:00,0,2.4,324.7,52.8,26.0,-0.0031219512195121,0.7000000000000001,163.7,24.0,271.9,40.0,42.0,33.0,32.0,33.0,46.0
2022-08-04 11:40:00,0,2.7,275.3,24.1,27.0,-0.0033658536585365,1.5,198.6,24.0,251.2,40.0,41.0,33.0,32.0,34.0,47.0
2022-08-04 11:50:00,0,2.5,213.8,6.7,27.0,-0.0032195121951219,1.3,189.2,24.0,207.1,40.0,41.0,33.0,32.0,34.0,48.0
2022-08-04 12:00:00,0,2.4,226.2,16.9,27.0,-0.0029756097560975,0.8,150.4,24.0,209.2,40.0,41.0,33.0,32.0,35.0,49.0
2022-08-04 12:10:00,0,2.0,188.4,-20.8,28.0,-0.0029268292682926,0.3,124.5,24.0,209.2,40.0,41.0,33.0,32.0,35.0,50.0
2022-08-04 12:20:00,0,3.3,265.8,56.4,27.0,0.000780487804878,6.4,753.9,10.3,209.3,40.0,42.0,34.0,33.0,35.0,50.0
2022-08-04 12:30:00,0,3.5,251.6,-16.1,28.0,-4.878048780487805e-05,7.9,894.4,9.0,267.8,42.0,44.0,35.0,34.0,35.0,46.0
2022-08-04 12:40:00,0,4.0,285.5,15.2,28.0,0.0302926829268292,11.1,1252.5,0.2,270.2,43.0,47.0,36.0,35.0,36.0,42.0
