timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-01-01 00:00:00,0,4.1,178.7,-18.6,18.0,0.0549756097560975,11.1,1254.9,-0.3,197.3,45.0,49.0,39.0,41.0,27.0,32.0
2022-01-01 00:10:00,0,4.1,191.8,-12.2,18.0,0.0465853658536585,11.1,1251.9,-0.3,203.9,45.0,49.0,39.0,42.0,27.0,32.0
2022-01-01 00:20:00,0,4.1,213.8,16.8,18.0,0.0505365853658536,11.1,1251.1,-0.3,197.0,45.0,49.0,39.0,42.0,27.0,32.0
2022-01-01 00:30:00,0,4.4,199.3,-4.6,18.0,0.0655121951219512,11.2,1259.9,-0.5,204.0,45.0,49.0,39.0,42.0,27.0,32.0
2022-01-01 00:40:00,0,5.5,199.9,-4.0,18.0,0.1451219512195121,11.4,1288.2,-1.5,203.9,46.0,50.0,40.0,42.0,27.0,32.0
2022-01-01 00:50:00,0,5.4,203.6,6.7,18.0,0.1461951219512195,11.4,1284.1,-1.4,197.0,46.0,51.0,40.0,42.0,27.0,32.0
2022-01-01 01:00:00,0,4.9,193.4,-9.8,18.0,0.1048780487804878,11.2,1263.8,-1.1,203.3,47.0,51.0,40.0,43.0,27.0,32.0
2022-01-01 01:10:00,0,4.0,215.1,11.8,18.0,0.0404390243902439,11.1,1250.2,-0.1,203.3,46.0,50.0,40.0,43.0,27.0,32.0
2022-01-01 01:20:00,0,4.4,227.0,17.8,18.0,0.0639024390243902,11.1,1254.0,-0.5,209.2,46.0,50.0,40.0,43.0,28.0,32.0
2022-01-01 01:30:00,0,4.4,205.5,2.5,18.0,0.0624390243902439,11.1,1253.3,-0.6000000000000001,202.9,46.0,50.0,40.0,43.0,28.0,32.0
2022-01-01 01:40:00,0,4.2,192.7,-10.2,18.0,0.0506829268292682,11.1,1251.4,-0.3,202.9,46.0,50.0,40.0,43.0,27.0,32.0
2022-01-01 01:50:00,0,4.0,192.6,-10.4,18.0,0.0343414634146341,11.1,1251.4,-0.2,202.9,46.0,49.0,40.0,43.0,28.0,32.0
2022-01-01 02:00:00,0,4.3,210.8,6.1,18.0,0.0469756097560975,11.1,1250.9,-0.5,204.7,46.0,50.0,40.0,43.0,27.0,32.0
2022-01-01 02:10:00,0,3.2,183.4,-21.3,18.0,-0.0032682926829268,5.9,667.1,15.5,204.7,46.0,48.0,39.0,43.0,27.0,32.0
2022-01-01 02:20:00,0,3.1,204.3,-8.0,18.0,-0.0062439024390243,2.2,249.6,24.0,212.4,45.0,46.0,38.0,42.0,27.0,32.0
2022-01-01 02:30:00,0,3.2,190.4,-14.5,18.0,-0.0063414634146341,2.3,262.8,24.0,205.0,44.0,45.0,36.0,41.0,26.0,32.0
2022-01-01 02:40:00,0,3.2,182.7,-18.8,18.0,-0.0062926829268292,2.4,267.9,24.0,201.5,44.0,44.0,35.0,40.0,26.0,32.0
2022-01-01 02:50:00,0,3.8,170.2,-25.3,18.0,0.0258536585365853,10.0,1134.0,2.4,195.6,44.0,45.0,34.0,38.0,26.0,32.0
2022-01-01 03:00:00,0,3.4,175.3,-19.9,18.0,0.0153170731707317,11.1,1248.9,0.4,195.2,44.0,47.0,34.0,38.0,26.0,32.0
2022-01-01 03:10:00,0,2.7,212.5,23.9,18.0,-0.0046341463414634,4.2,475.9,18.9,188.6,44.0,46.0,35.0,37.0,27.0,32.0
2022-01-01 03:20:00,0,2.9,213.5,7.8,18.0,-0.0041951219512195,1.8,223.0,24.0,205.7,44.0,44.0,34.0,37.0,28.0,32.0
2022-01-01 03:30:00,0,3.4,201.4,3.8,18.0,-0.004390243902439,2.6,298.6,23.1,197.7,43.0,43.0,34.0,36.0,28.0,32.0
2022-01-01 03:40:00,0,4.0,190.8,0.5,17.0,0.0379024390243902,11.0,1247.6,-0.1,190.3,43.0,45.0,33.0,36.0,27.0,32.0
2022-01-01 03:50:00,0,4.0,197.4,15.1,17.0,0.0345365853658536,11.1,1249.7,-0.1,182.2,44.0,47.0,34.0,35.0,26.0,32.0
2022-01-01 04:00:00,0,4.3,188.5,-0.8,17.0,0.0559024390243902,11.1,1251.5,-0.5,189.2,44.0,47.0,34.0,35.0,26.0,32.0
