timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-08-12 09:50:00,0,18.4,105.9,7.5,25.0,0.9754146341463414,14.9,1679.9,15.3,98.4,56.0,64.0,67.0,80.0,43.0,42.0
2022-08-12 10:00:00,0,18.6,107.9,9.5,25.0,0.9755609756097562,14.9,1681.6,15.8,98.4,56.0,64.0,67.0,80.0,43.0,42.0
2022-08-12 10:10:00,0,18.3,124.8,26.4,25.0,0.9755121951219512,14.9,1681.1,15.1,98.4,56.0,65.0,67.0,80.0,43.0,42.0
2022-08-12 10:20:00,0,18.8,114.1,15.8,25.0,0.9755609756097562,14.9,1680.3,16.1,98.4,57.0,65.0,67.0,80.0,43.0,42.0
2022-08-12 10:30:00,0,18.7,100.9,2.5,26.0,0.9754146341463414,14.9,1681.1,15.8,98.4,57.0,65.0,67.0,81.0,43.0,42.0
2022-08-12 10:40:00,0,17.6,85.8,-12.9,26.0,0.9755121951219512,14.9,1680.2,14.1,98.7,57.0,65.0,67.0,81.0,43.0,43.0
2022-08-12 10:50:00,0,18.3,91.9,-6.5,26.0,0.9755609756097562,14.9,1681.3,15.2,98.4,57.0,65.0,67.0,81.0,43.0,43.0
2022-08-12 11:00:00,0,18.7,99.5,-5.9,26.0,0.9753170731707318,14.9,1680.9,16.3,105.4,57.0,65.0,67.0,81.0,44.0,43.0
2022-08-12 11:10:00,0,19.3,103.2,-1.5,26.0,0.9755121951219512,14.9,1679.6,16.9,104.7,57.0,65.0,68.0,81.0,44.0,43.0
2022-08-12 11:20:00,0,18.0,109.4,12.4,26.0,0.9754146341463414,14.9,1681.5,14.9,97.0,57.0,65.0,68.0,81.0,44.0,43.0
2022-08-12 11:30:00,0,18.3,92.3,-7.5,26.0,0.9754146341463414,14.9,1680.6,15.2,99.8,57.0,65.0,68.0,82.0,44.0,43.0
2022-08-12 11:40:00,0,18.9,138.3,36.5,26.0,0.9755121951219512,14.9,1681.4,16.2,101.9,57.0,65.0,68.0,82.0,44.0,43.0
2022-08-12 11:50:00,0,19.0,110.8,9.0,26.0,0.9753170731707318,14.9,1679.6,16.5,101.9,57.0,65.0,68.0,82.0,44.0,43.0
2022-08-12 12:00:00,0,19.3,112.9,20.5,26.0,0.9755609756097562,14.9,1680.7,16.6,92.4,58.0,65.0,68.0,82.0,44.0,43.0
2022-08-12 12:10:00,0,19.6,94.7,1.2,27.0,0.9754146341463414,14.9,1680.2,17.3,93.5,58.0,65.0,68.0,82.0,45.0,43.0
2022-08-12 12:20:00,0,17.8,84.3,-16.5,27.0,0.9755609756097562,14.9,1681.8,14.6,100.8,58.0,65.0,68.0,82.0,44.0,44.0
2022-08-12 12:30:00,0,19.8,110.6,10.5,27.0,0.9754634146341464,14.9,1680.5,17.5,100.1,58.0,66.0,68.0,82.0,45.0,44.0
2022-08-12 12:40:00,0,19.6,93.1,-7.7,27.0,0.9754634146341464,14.9,1680.1,17.5,100.8,58.0,66.0,68.0,83.0,45.0,44.0
2022-08-12 12:50:00,0,21.3,109.0,13.4,26.0,0.9754634146341464,14.9,1681.8,19.4,95.6,58.0,66.0,68.0,83.0,45.0,44.0
2022-08-12 13:00:00,0,19.7,83.2,-20.4,27.0,0.9755609756097562,14.9,1680.2,17.7,103.6,58.0,66.0,69.0,83.0,45.0,44.0
