timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-05-23 06:50:00,0,2.4,161.3,156.2,18.0,-0.002,0.0,84.2,24.0,5.0,38.0,35.0,27.0,27.0,26.0,30.0
2022-05-23 07:00:00,0,2.8,172.3,167.1,18.0,-0.0029268292682926,0.0,101.9,24.0,5.2,38.0,35.0,27.0,27.0,26.0,30.0
2022-05-23 07:10:00,0,3.1,173.0,41.0,18.0,-0.0024878048780487,2.0,225.9,24.0,132.0,38.0,36.0,27.0,27.0,26.0,30.0
2022-05-23 07:20:00,0,2.4,168.4,5.6,18.0,-0.0022926829268292,1.5,182.0,24.0,162.8,38.0,36.0,27.0,27.0,26.0,30.0
2022-05-23 07:30:00,0,2.3,155.4,-18.6,18.0,-0.0021951219512195,1.2,181.5,24.0,174.0,38.0,36.0,27.0,27.0,26.0,30.0
2022-05-23 07:40:00,0,2.4,190.8,16.8,18.0,-0.0021951219512195,1.7000000000000002,191.3,24.0,174.0,38.0,36.0,27.0,27.0,26.0,30.0
2022-05-23 07:50:00,0,2.8,135.2,-38.7,17.0,-0.0024390243902439,2.0,227.4,24.0,174.0,38.0,37.0,27.0,27.0,26.0,30.0
2022-05-23 08:00:00,0,2.9,149.3,-2.6,16.0,-0.002390243902439,2.2,245.9,24.0,151.9,38.0,37.0,27.0,27.0,25.0,30.0
2022-05-23 08:10:00,0,2.6,133.2,-16.2,16.0,-0.0023414634146341,2.0,224.4,24.0,149.5,38.0,37.0,27.0,27.0,25.0,30.0
2022-05-23 08:20:00,0,2.7,144.0,-6.8,16.0,-0.0022439024390243,2.1,232.1,24.0,150.8,38.0,37.0,27.0,27.0,25.0,30.0
2022-05-23 08:30:00,0,2.4,148.4,5.2,16.0,-0.0022439024390243,1.1,179.5,24.0,143.1,38.0,37.0,27.0,27.0,25.0,30.0
2022-05-23 08:40:00,0,2.5,101.1,-42.0,16.0,-0.0021463414634146,0.6000000000000001,152.4,24.0,143.1,37.0,37.0,27.0,27.0,25.0,30.0
2022-05-23 08:50:00,0,2.6,123.1,-19.9,17.0,-0.0024390243902439,1.3,184.4,24.0,143.1,37.0,37.0,27.0,27.0,25.0,30.0
2022-05-23 09:00:00,0,2.4,115.6,15.5,17.0,-0.0022439024390243,1.6,190.5,24.0,100.0,37.0,37.0,27.0,26.0,25.0,30.0
2022-05-23 09:10:00,0,2.2,136.7,36.7,17.0,-0.0021463414634146,0.9,163.3,24.0,100.0,37.0,37.0,27.0,26.0,25.0,30.0
2022-05-23 09:20:00,0,1.9,134.2,34.2,17.0,-0.0021951219512195,0.1,133.2,24.0,100.0,37.0,36.0,27.0,26.0,25.0,29.0
2022-05-23 09:30:00,0,1.4,140.1,40.0,18.0,-0.0020487804878048,0.0,79.1,24.0,100.0,37.0,36.0,27.0,26.0,25.0,29.0
2022-05-23 09:40:00,0,2.1,150.0,50.0,17.0,-0.0020487804878048,0.3,141.3,24.0,100.0,37.0,36.0,26.0,26.0,25.0,29.0
2022-05-23 09:50:00,0,1.7000000000000002,112.4,12.3,18.0,-0.0020975609756097,0.0,97.2,24.0,100.0,37.0,36.0,26.0,26.0,25.0,29.0
2022-05-23 10:00:00,0,1.4,180.3,80.3,19.0,-0.0020487804878048,0.0,7.9,24.0,100.0,36.0,35.0,26.0,26.0,25.0,29.0
2022-05-23 10:10:00,0,1.7000000000000002,168.8,68.8,19.0,-0.0013658536585365,0.0,9.4,24.0,100.0,36.0,35.0,26.0,26.0,26.0,29.0
2022-05-23 10:20:00,0,0.9,167.8,67.8,19.0,-0.0013658536585365,0.0,0.7000000000000001,27.4,100.0,36.0,35.0,26.0,26.0,27.0,29.0
2022-05-23 10:30:00,0,1.7000000000000002,104.9,4.8,20.0,-0.0016585365853658,0.0,1.4,80.8,100.0,35.0,35.0,26.0,25.0,28.0,29.0
2022-05-23 10:40:00,0,2.2,289.7,-170.3,21.0,-0.0016585365853658,0.0,4.7,86.0,100.0,36.0,35.0,26.0,25.0,28.0,29.0
2022-05-23 10:50:00,0,2.1,137.4,37.3,21.0,-0.0017560975609756,0.0,3.9,86.0,100.0,36.0,34.0,26.0,25.0,28.0,30.0
2022-05-23 11:00:00,0,2.6,140.8,40.8,22.0,-0.0017560975609756,0.0,7.8,86.0,100.0,36.0,34.0,26.0,25.0,29.0,30.0
2022-05-23 11:10:00,0,2.8,135.5,35.5,22.0,-0.002,0.3,62.5,63.1,100.0,36.0,34.0,26.0,25.0,29.0,30.0
2022-05-23 11:20:00,0,3.3,149.9,33.0,23.0,-0.0009268292682926,6.7,759.9,18.1,116.9,36.0,37.0,26.0,26.0,29.0,30.0
2022-05-23 11:30:00,0,4.0,139.3,13.0,23.0,0.0184390243902439,7.7,873.2,23.3,126.3,38.0,40.0,27.0,27.0,29.0,32.0
2022-05-23 11:40:00,0,4.1,141.4,6.6,24.0,0.0587317073170731,11.1,1256.6,-0.3,134.8,39.0,44.0,29.0,29.0,29.0,32.0
2022-05-23 11:50:00,0,7.2,155.5,-2.4,24.0,0.2878536585365854,13.4,1513.3,-2.0,157.8,41.0,47.0,33.0,31.0,29.0,32.0
2022-05-23 12:00:00,0,6.2,117.6,-22.4,25.0,0.188390243902439,12.2,1375.1,-1.8,140.0,43.0,49.0,38.0,34.0,29.0,32.0
2022-05-23 12:10:00,0,6.5,139.2,-1.9,25.0,0.2269756097560975,12.6,1418.4,-1.9,141.1,44.0,50.0,41.0,36.0,29.0,32.0
2022-05-23 12:20:00,0,7.5,143.5,-4.6,25.0,0.3354634146341463,13.7,1541.5,-2.1,148.0,45.0,52.0,43.0,40.0,30.0,32.0
2022-05-23 12:30:00,0,7.9,117.9,-17.1,26.0,0.3959512195121951,14.0,1580.6,-2.2,135.1,47.0,54.0,46.0,48.0,30.0,32.0
