timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-01-01 00:00:00,0,5.2,220.1,6.1,18.0,0.096780487804878,11.2,1272.0,-1.3,214.0,43.0,48.0,33.0,40.0,29.0,44.0
2022-01-01 00:10:00,0,5.7,218.7,4.7,18.0,0.1127317073170731,11.7,1321.4,-1.6,214.0,43.0,48.0,33.0,40.0,29.0,44.0
2022-01-01 00:20:00,0,6.2,216.7,2.7,18.0,0.1523414634146341,12.0,1363.4,-1.9,214.0,44.0,49.0,33.0,40.0,29.0,44.0
2022-01-01 00:30:00,0,6.3,197.9,-16.1,18.0,0.1945365853658536,12.2,1379.7,-1.9,214.0,44.0,50.0,33.0,41.0,29.0,44.0
2022-01-01 00:40:00,0,6.6,217.2,3.2,18.0,0.1786829268292682,12.6,1426.9,-2.0,214.0,45.0,51.0,34.0,41.0,29.0,44.0
2022-01-01 00:50:00,0,6.7,215.1,1.1,18.0,0.2205365853658536,12.8,1451.6,-2.0,214.0,46.0,52.0,34.0,42.0,29.0,44.0
2022-01-01 01:00:00,0,5.5,219.6,5.6,18.0,0.1108292682926829,11.4,1286.2,-1.5,214.0,45.0,51.0,34.0,42.0,29.0,44.0
2022-01-01 01:10:00,0,4.2,212.8,-1.2,18.0,0.0482926829268292,11.0,1251.4,-0.4,214.0,44.0,48.0,34.0,41.0,29.0,44.0
2022-01-01 01:20:00,0,5.2,230.9,11.3,18.0,0.0936097560975609,11.2,1272.0,-1.2,219.6,44.0,48.0,34.0,41.0,29.0,44.0
2022-01-01 01:30:00,0,4.6,228.2,15.6,18.0,0.0601463414634146,11.1,1252.9,-0.8,212.6,44.0,48.0,34.0,41.0,29.0,44.0
2022-01-01 01:40:00,0,4.7,211.8,-1.2,18.0,0.0555121951219512,11.1,1253.9,-0.9,213.0,44.0,47.0,34.0,41.0,29.0,44.0
2022-01-01 01:50:00,0,3.7,223.6,10.6,18.0,0.0199512195121951,11.0,1248.7,0.1,213.0,43.0,46.0,34.0,41.0,28.0,44.0
2022-01-01 02:00:00,0,3.2,185.6,-27.7,18.0,-0.0079024390243902,3.7,415.7,21.8,213.3,42.0,44.0,33.0,40.0,28.0,44.0
2022-01-01 02:10:00,0,3.2,191.1,-22.2,18.0,-0.0077560975609756,2.3,257.4,24.0,213.3,42.0,42.0,33.0,40.0,28.0,44.0
2022-01-01 02:20:00,0,2.7,225.7,11.7,18.0,-0.0062926829268292,1.8,203.4,24.0,214.0,42.0,41.0,32.0,39.0,28.0,45.0
2022-01-01 02:30:00,0,2.8,225.7,14.1,18.0,-0.0054634146341463,1.9,220.0,24.0,211.6,41.0,40.0,31.0,38.0,28.0,45.0
2022-01-01 02:40:00,0,3.2,229.6,11.4,18.0,-0.0054634146341463,2.3,259.8,24.0,218.2,41.0,40.0,31.0,37.0,28.0,45.0
2022-01-01 02:50:00,0,3.9,218.6,8.1,18.0,0.0118048780487804,7.6,867.7,8.9,210.5,41.0,41.0,30.0,36.0,28.0,45.0
2022-01-01 03:00:00,0,2.6,223.5,14.4,18.0,-0.0058536585365853,4.0,461.5,22.4,209.1,41.0,43.0,30.0,35.0,28.0,45.0
2022-01-01 03:10:00,0,2.7,227.8,24.6,18.0,-0.0054146341463414,1.9,220.6,24.0,203.1,41.0,41.0,30.0,35.0,28.0,45.0
2022-01-01 03:20:00,0,2.7,238.5,29.0,18.0,-0.0055121951219512,1.8,205.9,24.0,209.5,40.0,40.0,29.0,34.0,27.0,45.0
2022-01-01 03:30:00,0,3.3,218.9,-1.0,18.0,-0.005560975609756,2.4,278.7,23.6,220.0,40.0,40.0,29.0,33.0,27.0,46.0
2022-01-01 03:40:00,0,3.7,205.0,-4.7,18.0,0.0176585365853658,10.9,1241.1,0.0,209.8,41.0,43.0,29.0,32.0,27.0,45.0
2022-01-01 03:50:00,0,2.9,138.3,-56.7,18.0,0.0085853658536585,7.9,902.2,9.1,195.1,41.0,44.0,29.0,32.0,27.0,45.0
2022-01-01 04:00:00,0,3.4,227.1,20.1,18.0,0.0209268292682926,11.0,1249.1,0.4,207.0,42.0,45.0,29.0,33.0,27.0,45.0
2022-01-01 04:10:00,0,3.1,220.5,13.8,17.0,0.0062439024390243,7.9,902.6,9.7,206.6,41.0,45.0,29.0,33.0,27.0,45.0
2022-01-01 04:20:00,0,3.1,191.3,-9.3,17.0,0.0128292682926829,11.0,1248.7,0.7000000000000001,200.7,41.0,45.0,30.0,34.0,27.0,44.0
2022-01-01 04:30:00,0,2.7,228.3,21.7,17.0,-0.0057560975609756,3.7,418.6,20.9,206.6,41.0,44.0,30.0,34.0,27.0,44.0
2022-01-01 04:40:00,0,2.7,176.3,-23.3,17.0,-0.0055121951219512,2.1,240.9,24.0,199.6,41.0,42.0,30.0,34.0,27.0,45.0
2022-01-01 04:50:00,0,2.9,185.5,-0.1,17.0,-0.0056097560975609,2.1,240.4,24.0,185.6,40.0,41.0,29.0,33.0,27.0,45.0
2022-01-01 05:00:00,0,2.2,199.4,20.8,17.0,-0.0052195121951219,1.6,185.5,24.0,178.6,40.0,40.0,29.0,33.0,27.0,45.0
2022-01-01 05:10:00,0,2.4,183.9,5.2,17.0,-0.0054146341463414,1.8,204.5,24.0,178.6,40.0,39.0,28.0,32.0,26.0,46.0
