timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-09-03 15:30:00,0,13.5,81.6,-2.2,31.0,0.9733170731707316,14.9,1680.6,7.6,83.9,59.0,70.0,68.0,84.0,42.0,50.0
2022-09-03 15:40:00,0,13.1,89.8,13.3,31.0,0.9698048780487803,14.9,1681.0,6.0,76.5,60.0,70.0,69.0,84.0,42.0,47.0
2022-09-03 15:50:00,0,13.3,68.7,-6.7,31.0,0.9746829268292684,14.9,1681.8,7.0,75.5,60.0,70.0,70.0,85.0,42.0,46.0
2022-09-03 16:00:00,0,13.2,76.2,-6.6,31.0,0.973560975609756,14.9,1680.8,6.4,82.8,60.0,71.0,71.0,86.0,42.0,47.0
2022-09-03 16:10:00,0,12.4,70.5,-5.7,31.0,0.9713170731707316,14.9,1680.5,4.7,76.2,60.0,71.0,71.0,86.0,41.0,49.0
2022-09-03 16:20:00,0,11.2,99.0,16.9,32.0,0.8932682926829268,14.8,1669.9,0.9,82.1,60.0,71.0,72.0,86.0,41.0,51.0
2022-09-03 16:30:00,0,12.3,93.7,10.9,32.0,0.9653658536585366,14.9,1680.6,4.2,82.8,60.0,71.0,72.0,87.0,41.0,52.0
2022-09-03 16:40:00,0,12.4,84.8,2.0,32.0,0.9686341463414634,14.9,1680.8,3.5,82.8,60.0,71.0,72.0,87.0,42.0,53.0
2022-09-03 16:50:00,0,11.4,69.7,-13.1,32.0,0.9294146341463414,14.8,1673.4,1.1,82.8,60.0,71.0,72.0,87.0,41.0,54.0
2022-09-03 17:00:00,0,10.6,69.4,-13.5,32.0,0.8197560975609756,14.8,1666.4,-0.5,82.8,60.0,71.0,73.0,87.0,42.0,52.0
2022-09-03 17:10:00,0,11.3,66.5,-16.3,32.0,0.9161951219512195,14.8,1674.4,1.1,82.8,60.0,71.0,73.0,87.0,42.0,48.0
2022-09-03 17:20:00,0,10.4,96.7,13.9,32.0,0.8156585365853658,14.8,1668.4,-1.0,82.8,60.0,70.0,73.0,87.0,41.0,46.0
2022-09-03 17:30:00,0,11.0,86.8,3.9,32.0,0.8847317073170732,14.8,1673.0,-0.1,82.8,60.0,71.0,73.0,87.0,41.0,47.0
2022-09-03 17:40:00,0,10.2,90.7,7.9,32.0,0.7709756097560976,14.7,1663.0,-0.8,82.8,60.0,70.0,72.0,86.0,41.0,48.0
2022-09-03 17:50:00,0,9.9,84.7,0.5,32.0,0.7493170731707317,14.7,1657.6,-1.3,84.2,60.0,70.0,72.0,86.0,41.0,49.0
2022-09-03 18:00:00,0,9.5,86.9,2.7,32.0,0.6743414634146342,14.6,1653.3,-1.7000000000000002,84.2,59.0,70.0,72.0,86.0,41.0,49.0
2022-09-03 18:10:00,0,9.6,81.0,-3.2,32.0,0.6844878048780488,14.6,1653.6,-1.6,84.2,59.0,69.0,71.0,85.0,40.0,49.0
2022-09-03 18:20:00,0,9.5,69.1,-15.1,32.0,0.6887317073170732,14.7,1656.3,-1.7000000000000002,84.2,59.0,69.0,70.0,85.0,40.0,49.0
2022-09-03 18:30:00,0,9.9,91.0,6.7,32.0,0.7537073170731707,14.7,1662.4,-1.4,84.2,59.0,69.0,70.0,84.0,40.0,48.0
2022-09-03 18:40:00,0,10.1,114.7,23.8,32.0,0.7822926829268293,14.7,1664.9,-1.1,90.9,59.0,69.0,69.0,83.0,40.0,48.0
2022-09-03 18:50:00,0,9.9,105.8,14.9,32.0,0.7650731707317073,14.7,1658.0,-1.3,90.9,59.0,69.0,69.0,83.0,40.0,48.0
2022-09-03 19:00:00,0,10.4,87.6,-3.2,32.0,0.7987317073170732,14.8,1666.7,-1.0,90.9,59.0,69.0,68.0,82.0,40.0,48.0
2022-09-03 19:10:00,0,10.3,75.6,-7.5,31.0,0.8225365853658537,14.7,1659.1,-0.7000000000000001,83.2,58.0,69.0,68.0,82.0,40.0,48.0
2022-09-03 19:20:00,0,11.1,66.3,-16.8,31.0,0.9200487804878048,14.8,1674.7,0.5,83.2,59.0,70.0,67.0,82.0,40.0,48.0
2022-09-03 19:30:00,0,10.1,84.8,1.6,31.0,0.7942439024390244,14.8,1667.1,-1.2,83.2,59.0,69.0,67.0,82.0,40.0,49.0
2022-09-03 19:40:00,0,9.5,73.0,-10.2,31.0,0.6867804878048781,14.7,1662.1,-1.7000000000000002,83.2,58.0,69.0,67.0,82.0,39.0,49.0
2022-09-03 19:50:00,0,9.2,86.1,2.9,30.0,0.6110243902439024,14.6,1653.6,-1.9,83.2,58.0,69.0,66.0,82.0,39.0,49.0
2022-09-03 20:00:00,0,9.5,72.3,-18.2,30.0,0.6372682926829268,14.7,1661.2,-1.8,90.5,57.0,68.0,66.0,81.0,39.0,48.0
2022-09-03 20:10:00,0,8.9,87.1,-3.5,30.0,0.5759024390243902,14.5,1641.9,-2.0,90.5,57.0,68.0,65.0,80.0,42.0,48.0
2022-09-03 20:20:00,0,8.9,81.0,-9.5,29.0,0.5550731707317074,14.6,1646.6,-2.0,90.5,56.0,67.0,65.0,79.0,39.0,48.0
2022-09-03 20:30:00,0,7.2,96.9,6.4,29.0,0.3170731707317073,13.4,1511.0,-2.1,90.5,55.0,66.0,64.0,78.0,42.0,47.0
2022-09-03 20:40:00,0,5.9,78.4,-5.8,29.0,0.1678536585365853,11.9,1341.4,-1.7000000000000002,84.2,53.0,63.0,63.0,75.0,41.0,47.0
2022-09-03 20:50:00,0,4.8,84.0,-10.4,29.0,0.0700975609756097,11.1,1255.4,-0.9,94.4,51.0,60.0,61.0,72.0,39.0,46.0
2022-09-03 21:00:00,0,4.6,113.3,9.4,28.0,0.0608780487804878,11.2,1264.1,-0.7000000000000001,103.8,53.0,59.0,60.0,70.0,39.0,46.0
2022-09-03 21:10:00,0,4.6,121.8,18.2,28.0,0.0585853658536585,11.1,1255.6,-0.7000000000000001,103.5,53.0,58.0,58.0,67.0,39.0,45.0
2022-09-03 21:20:00,0,5.5,90.6,-19.9,28.0,0.1168292682926829,11.7,1316.5,-1.4,110.5,53.0,59.0,57.0,64.0,38.0,45.0
2022-09-03 21:30:00,0,7.2,114.9,-4.0,28.0,0.2652682926829268,13.4,1518.3,-2.0,118.9,55.0,61.0,56.0,61.0,37.0,45.0
2022-09-03 21:40:00,0,6.6,111.8,0.9,28.0,0.2056097560975609,12.6,1422.7,-1.9,110.8,55.0,62.0,55.0,60.0,37.0,44.0
2022-09-03 21:50:00,0,5.7,81.6,-22.3,28.0,0.1328780487804877,11.7,1315.8,-1.6,103.8,55.0,61.0,54.0,58.0,36.0,44.0
2022-09-03 22:00:00,0,5.5,103.1,-0.7000000000000001,28.0,0.1118536585365853,11.6,1314.4,-1.4,103.9,55.0,60.0,53.0,57.0,36.0,44.0
2022-09-03 22:10:00,0,5.1,95.7,-14.5,28.0,0.092780487804878,11.2,1263.4,-1.3,110.2,55.0,59.0,52.0,56.0,36.0,43.0
2022-09-03 22:20:00,0,7.7,136.3,11.4,28.0,0.349170731707317,13.9,1566.0,-2.2,124.9,56.0,62.0,52.0,55.0,36.0,43.0
2022-09-03 22:30:00,0,8.6,122.4,-2.5,28.0,0.4741463414634146,14.4,1625.8,-2.0,124.9,55.0,64.0,51.0,55.0,36.0,43.0
2022-09-03 22:40:00,0,10.2,128.7,11.5,28.0,0.7747804878048781,14.8,1668.5,-1.0,117.2,54.0,65.0,52.0,57.0,34.0,42.0
2022-09-03 22:50:00,0,12.6,121.4,-3.8,28.0,0.9709756097560976,14.9,1681.0,5.1,125.2,54.0,66.0,52.0,60.0,34.0,43.0
2022-09-03 23:00:00,0,13.3,115.7,-2.2,28.0,0.9726341463414636,14.9,1681.6,6.4,117.9,55.0,67.0,53.0,63.0,35.0,45.0
2022-09-03 23:10:00,0,12.3,99.2,-10.6,29.0,0.9554634146341464,14.9,1677.8,4.1,109.8,56.0,67.0,54.0,66.0,36.0,47.0
2022-09-03 23:20:00,0,12.6,90.5,-10.9,28.0,0.964439024390244,14.9,1681.2,5.2,101.4,56.0,68.0,56.0,69.0,36.0,49.0
2022-09-03 23:30:00,0,10.7,130.7,21.2,28.0,0.8206829268292684,14.8,1669.6,-0.1,109.5,56.0,68.0,57.0,71.0,36.0,50.0
2022-09-03 23:40:00,0,7.3,133.5,17.7,28.0,0.2922926829268293,13.3,1503.9,-2.0,115.8,54.0,66.0,57.0,73.0,36.0,50.0
2022-09-03 23:50:00,0,4.0,114.2,6.2,28.0,0.0190731707317073,11.1,1248.8,0.2,108.0,51.0,60.0,57.0,71.0,37.0,49.0
2022-09-04 00:00:00,0,4.8,80.0,-1.5,28.0,0.0718536585365853,11.1,1258.3,-0.9,81.4,53.0,59.0,57.0,69.0,37.0,49.0
2022-09-04 00:10:00,0,4.7,94.5,-3.4,28.0,0.0603414634146341,11.1,1255.3,-0.8,97.9,53.0,59.0,56.0,66.0,37.0,48.0
2022-09-04 00:20:00,0,5.4,82.7,-5.4,28.0,0.1041951219512195,11.2,1269.5,-1.5,88.1,54.0,59.0,55.0,63.0,37.0,48.0
2022-09-04 00:30:00,0,5.7,82.0,-6.1,28.0,0.1326341463414634,11.4,1289.5,-1.7000000000000002,88.1,54.0,59.0,54.0,61.0,36.0,47.0
