timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-10-07 08:40:00,0,2.1,171.6,61.3,18.0,-0.0021463414634146,0.0,0.0,24.0,110.3,36.0,34.0,25.0,25.0,25.0,34.0
2022-10-07 08:50:00,0,1.6,166.0,55.7,18.0,-0.0020975609756097,0.0,0.0,24.0,110.3,35.0,34.0,25.0,25.0,25.0,34.0
2022-10-07 09:00:00,0,1.7000000000000002,179.5,69.2,18.0,-0.0021463414634146,0.0,0.0,24.0,110.3,35.0,33.0,25.0,24.0,25.0,34.0
2022-10-07 09:10:00,0,1.8,168.3,58.0,18.0,-0.0020975609756097,0.0,0.0,24.0,110.3,35.0,33.0,25.0,24.0,25.0,34.0
2022-10-07 09:20:00,0,1.7000000000000002,173.6,63.3,19.0,-0.0021463414634146,0.0,0.0,24.0,110.3,35.0,33.0,25.0,24.0,25.0,34.0
2022-10-07 09:30:00,0,1.1,166.1,55.8,19.0,-0.0021463414634146,0.0,0.0,24.0,110.3,35.0,33.0,25.0,24.0,25.0,34.0
2022-10-07 09:40:00,0,1.3,209.6,99.3,19.0,-0.0020975609756097,0.0,0.0,24.0,110.3,35.0,33.0,25.0,24.0,25.0,34.0
2022-10-07 09:50:00,0,1.5,212.8,102.5,19.0,-0.0020975609756097,0.0,10.3,24.0,110.3,35.0,32.0,25.0,24.0,25.0,34.0
2022-10-07 10:00:00,0,0.9,129.6,19.2,19.0,-0.0016097560975609,0.0,6.9,24.0,110.3,35.0,32.0,25.0,24.0,26.0,34.0
2022-10-07 10:10:00,0,0.9,172.5,62.2,19.0,-0.0013170731707317,0.0,0.0,24.0,110.3,35.0,32.0,25.0,24.0,27.0,34.0
2022-10-07 10:20:00,0,0.9,66.6,-43.7,20.0,-0.0012682926829268,0.0,0.0,24.0,110.3,35.0,32.0,25.0,24.0,27.0,34.0
2022-10-07 10:30:00,0,1.1,9.6,-100.7,20.0,-0.0013170731707317,0.0,0.0,24.0,110.3,35.0,32.0,25.0,24.0,28.0,34.0
2022-10-07 10:40:00,0,1.0,66.6,-43.6,20.0,-0.0013658536585365,0.0,0.1,24.0,110.3,35.0,32.0,25.0,24.0,28.0,34.0
2022-10-07 10:50:00,0,1.0,358.7,-111.5,20.0,-0.0012682926829268,0.0,0.0,24.0,110.3,35.0,32.0,25.0,24.0,28.0,35.0
2022-10-07 11:00:00,0,1.0,353.3,-117.0,21.0,-0.0013658536585365,0.0,0.0,24.0,110.3,35.0,32.0,25.0,24.0,28.0,35.0
2022-10-07 11:10:00,0,1.2,240.4,130.1,21.0,-0.0012682926829268,0.0,0.0,24.0,110.3,34.0,32.0,25.0,24.0,29.0,35.0
2022-10-07 11:20:00,0,1.2,134.6,24.3,21.0,-0.0012682926829268,0.0,0.0,24.0,110.3,34.0,31.0,25.0,24.0,29.0,35.0
2022-10-07 11:30:00,0,1.8,23.4,-86.8,21.0,-0.0013658536585365,0.0,44.5,24.0,110.3,35.0,31.0,25.0,24.0,29.0,35.0
2022-10-07 11:40:00,0,1.5,154.5,44.2,21.0,-0.0012682926829268,0.0,63.5,24.0,110.3,35.0,31.0,25.0,24.0,29.0,35.0
2022-10-07 11:50:00,0,1.4,101.0,-9.3,22.0,-0.0012682926829268,0.0,55.8,24.0,110.3,35.0,32.0,25.0,24.0,29.0,35.0
2022-10-07 12:00:00,0,1.7000000000000002,72.9,-37.3,22.0,-0.0013658536585365,0.0,80.1,24.0,110.3,35.0,32.0,25.0,24.0,30.0,35.0
2022-10-07 12:10:00,0,1.4,129.7,19.4,23.0,-0.0012682926829268,0.0,78.0,24.0,110.3,35.0,32.0,25.0,24.0,30.0,36.0
2022-10-07 12:20:00,0,1.9,64.4,-45.9,23.0,-0.0014146341463414,0.4,136.3,24.0,110.3,35.0,32.0,25.0,24.0,30.0,36.0
2022-10-07 12:30:00,0,1.6,38.0,-72.2,23.0,-0.0013658536585365,0.0,76.1,24.0,110.3,35.0,33.0,26.0,25.0,30.0,36.0
2022-10-07 12:40:00,0,1.2,126.7,16.4,24.0,-0.0013170731707317,0.0,8.3,24.0,110.3,34.0,33.0,26.0,25.0,30.0,36.0
2022-10-07 12:50:00,0,1.2,145.8,35.4,24.0,-0.0013658536585365,0.0,1.2,24.0,110.3,34.0,33.0,26.0,25.0,31.0,36.0
2022-10-07 13:00:00,0,1.3,112.2,1.8,25.0,-0.0013658536585365,0.0,13.8,24.0,110.3,34.0,33.0,26.0,25.0,31.0,36.0
2022-10-07 13:10:00,0,1.4,126.5,16.2,25.0,-0.0013170731707317,0.0,33.3,24.0,110.3,35.0,33.0,26.0,25.0,31.0,37.0
2022-10-07 13:20:00,0,1.8,120.4,10.1,26.0,-0.0013658536585365,0.0,19.9,24.0,110.3,34.0,33.0,26.0,25.0,32.0,37.0
2022-10-07 13:30:00,0,1.5,204.6,94.3,26.0,-0.0014634146341463,0.0,15.7,24.0,110.3,34.0,33.0,26.0,25.0,32.0,37.0
2022-10-07 13:40:00,0,1.8,136.7,26.4,26.0,-0.0013170731707317,0.0,67.4,24.0,110.3,34.0,33.0,26.0,25.0,32.0,37.0
