timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-07-28 13:20:00,0,3.9,152.0,48.7,31.0,-0.0034634146341463,0.4,67.6,70.5,103.3,39.0,40.0,34.0,33.0,38.0,40.0
2022-07-28 13:30:00,0,6.0,86.1,150.9,31.0,-0.0030731707317073,0.0,9.9,86.0,295.2,39.0,40.0,34.0,33.0,38.0,41.0
2022-07-28 13:40:00,0,6.3,115.2,69.6,31.0,-0.0030731707317073,0.0,16.1,86.0,45.6,39.0,39.0,34.0,33.0,38.0,41.0
2022-07-28 13:50:00,0,6.0,129.3,-29.1,32.0,0.1174146341463414,9.5,1083.2,13.6,158.5,40.0,43.0,35.0,33.0,37.0,41.0
2022-07-28 14:00:00,0,7.1,137.7,26.4,32.0,0.2922926829268293,13.1,1476.2,-1.9,111.3,43.0,49.0,42.0,38.0,36.0,41.0
2022-07-28 14:10:00,0,8.1,123.7,1.6,32.0,0.4103414634146342,14.2,1598.6,-2.1,122.1,46.0,52.0,47.0,48.0,36.0,41.0
2022-07-28 14:20:00,0,7.5,114.2,-11.4,32.0,0.3389268292682926,13.4,1516.9,-1.9,125.6,47.0,53.0,49.0,52.0,36.0,41.0
2022-07-28 14:30:00,0,8.0,137.2,3.2,32.0,0.3951219512195122,14.0,1576.7,-2.0,134.0,48.0,55.0,51.0,56.0,36.0,41.0
2022-07-28 14:40:00,0,8.4,132.9,-0.4,32.0,0.458780487804878,14.3,1609.4,-2.0,133.3,50.0,57.0,53.0,60.0,37.0,41.0
2022-07-28 14:50:00,0,9.3,129.4,-11.3,32.0,0.5677560975609757,14.7,1654.5,-1.8,140.7,52.0,58.0,56.0,64.0,37.0,41.0
2022-07-28 15:00:00,0,8.6,134.8,-5.9,32.0,0.4809756097560975,14.4,1622.7,-2.0,140.7,53.0,59.0,57.0,66.0,37.0,40.0
2022-07-28 15:10:00,0,8.4,133.0,-18.2,32.0,0.4174634146341463,14.3,1611.3,-2.1,151.2,54.0,60.0,59.0,67.0,38.0,40.0
2022-07-28 15:20:00,0,7.7,140.3,-1.0,32.0,0.3521463414634146,13.8,1559.9,-2.1,141.4,54.0,60.0,60.0,67.0,39.0,40.0
2022-07-28 15:30:00,0,7.9,168.2,34.5,32.0,0.3671707317073171,13.9,1569.9,-2.1,133.7,55.0,60.0,61.0,67.0,39.0,40.0
2022-07-28 15:40:00,0,8.6,124.4,-17.3,32.0,0.4760975609756097,14.3,1613.2,-2.0,141.7,56.0,61.0,62.0,67.0,39.0,40.0
2022-07-28 15:50:00,0,8.3,154.5,15.6,32.0,0.433170731707317,14.3,1610.0,-2.1,138.9,56.0,62.0,63.0,69.0,39.0,40.0
2022-07-28 16:00:00,0,8.3,123.8,-13.4,32.0,0.4379024390243902,14.0,1583.4,-1.9,137.2,53.0,61.0,63.0,69.0,40.0,40.0
2022-07-28 16:10:00,0,7.8,139.0,-5.1,32.0,0.3395609756097561,13.9,1572.8,-2.1,144.2,52.0,61.0,64.0,69.0,40.0,40.0
