timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-04-24 15:00:00,1,3.2,317.8,-1.9,25.0,0.0081951219512195,3.6,411.9,19.1,319.7,47.0,48.0,41.0,44.0,34.0,43.0
2022-04-24 15:10:00,1,4.0,2.5,15.5,25.0,0.028780487804878,11.0,1242.9,-0.1,347.0,47.0,50.0,41.0,43.0,33.0,42.0
2022-04-24 15:20:00,1,3.1,17.3,13.9,26.0,-0.0015121951219512,6.0,698.3,12.0,3.4,47.0,49.0,41.0,43.0,33.0,43.0
2022-04-24 15:30:00,1,4.2,47.1,67.8,26.0,0.044780487804878,9.2,1045.6,4.4,339.3,47.0,50.0,41.0,43.0,34.0,44.0
2022-04-24 15:40:00,1,3.1,329.3,-9.6,26.0,-0.0029756097560975,5.3,620.2,15.3,338.9,47.0,49.0,41.0,43.0,33.0,44.0
2022-04-24 15:50:00,1,4.6,11.1,28.3,26.0,0.0529268292682926,9.6,1092.3,3.6,342.7,47.0,49.0,41.0,43.0,34.0,45.0
2022-04-24 16:00:00,1,5.1,329.3,6.6,25.0,0.080780487804878,11.5,1297.8,-1.1,322.7,48.0,51.0,41.0,43.0,33.0,45.0
2022-04-24 16:10:00,1,6.2,281.2,-11.8,25.0,0.1906829268292682,12.4,1396.0,-1.6,293.0,49.0,53.0,43.0,44.0,33.0,46.0
2022-04-24 16:20:00,1,7.5,286.7,-27.6,24.0,0.3254146341463415,13.5,1529.9,-2.1,314.3,50.0,54.0,45.0,45.0,33.0,46.0
2022-04-24 16:30:00,1,9.1,288.7,2.4,24.0,0.6038048780487805,14.5,1637.0,-1.9,286.3,52.0,57.0,47.0,47.0,32.0,46.0
2022-04-24 16:40:00,1,9.6,304.4,22.6,23.0,0.6811707317073171,14.6,1651.8,-1.6,281.8,53.0,58.0,50.0,48.0,33.0,45.0
2022-04-24 16:50:00,1,10.0,269.1,-3.5,23.0,0.7791219512195122,14.8,1665.6,-1.4,272.7,55.0,60.0,53.0,50.0,33.0,44.0
2022-04-24 17:00:00,1,8.6,271.3,-1.3,23.0,0.572,14.3,1619.9,-2.0,272.7,56.0,61.0,55.0,51.0,33.0,43.0
2022-04-24 17:10:00,1,8.5,288.0,7.6,23.0,0.5546829268292682,14.4,1622.0,-2.2,280.4,57.0,61.0,57.0,53.0,33.0,43.0
2022-04-24 17:20:00,1,8.6,275.2,-12.9,23.0,0.5433170731707316,14.4,1620.8,-2.1,288.1,55.0,61.0,58.0,53.0,33.0,42.0
2022-04-24 17:30:00,1,9.7,297.9,9.8,23.0,0.7099024390243902,14.7,1664.9,-1.7000000000000002,288.1,54.0,61.0,59.0,54.0,33.0,42.0
2022-04-24 17:40:00,1,8.9,299.9,4.8,23.0,0.6087317073170733,14.7,1654.4,-2.1,295.1,55.0,62.0,60.0,55.0,33.0,42.0
2022-04-24 17:50:00,1,8.6,308.8,13.7,23.0,0.5653658536585365,14.6,1644.1,-2.2,295.1,54.0,61.0,61.0,55.0,33.0,41.0
2022-04-24 18:00:00,1,8.4,292.8,-2.3,23.0,0.5194634146341464,14.4,1625.4,-2.2,295.1,54.0,61.0,62.0,56.0,33.0,41.0
2022-04-24 18:10:00,1,8.8,298.7,3.6,23.0,0.5823414634146341,14.5,1641.2,-2.1,295.1,54.0,61.0,62.0,56.0,34.0,41.0
2022-04-24 18:20:00,1,8.6,281.7,-13.4,23.0,0.5570731707317074,14.5,1634.0,-2.2,295.1,53.0,61.0,62.0,56.0,34.0,40.0
2022-04-24 18:30:00,1,7.9,294.6,-0.5,23.0,0.4299024390243902,14.1,1590.6,-2.2,295.1,53.0,60.0,62.0,56.0,34.0,40.0
2022-04-24 18:40:00,1,7.9,305.5,0.6000000000000001,22.0,0.4401463414634146,14.1,1587.9,-2.2,304.9,52.0,60.0,62.0,56.0,33.0,40.0
2022-04-24 18:50:00,1,8.2,294.6,0.8,22.0,0.4956097560975609,14.2,1602.6,-2.2,293.7,52.0,60.0,61.0,56.0,33.0,40.0
2022-04-24 19:00:00,1,7.7,315.1,12.3,22.0,0.399609756097561,13.9,1567.4,-2.2,302.8,52.0,59.0,61.0,55.0,33.0,39.0
2022-04-24 19:10:00,1,7.9,295.8,-14.4,22.0,0.428780487804878,14.1,1591.4,-2.2,310.2,52.0,59.0,60.0,55.0,33.0,39.0
2022-04-24 19:20:00,1,8.4,313.4,9.6,22.0,0.5169756097560976,14.5,1632.1,-2.2,303.9,52.0,59.0,60.0,54.0,33.0,39.0
2022-04-24 19:30:00,1,8.0,284.2,-19.6,22.0,0.4406829268292683,14.1,1595.1,-2.2,303.9,52.0,59.0,61.0,54.0,33.0,39.0
2022-04-24 19:40:00,1,7.8,290.5,-13.3,22.0,0.4262926829268292,14.1,1587.8,-2.2,303.9,51.0,59.0,60.0,54.0,33.0,38.0
2022-04-24 19:50:00,1,8.2,301.5,-2.4,22.0,0.4727317073170732,14.4,1631.1,-2.2,303.9,51.0,59.0,60.0,54.0,33.0,38.0
2022-04-24 20:00:00,1,8.4,314.0,2.7,22.0,0.5049756097560976,14.5,1633.5,-2.2,311.2,51.0,59.0,60.0,54.0,34.0,38.0
2022-04-24 20:10:00,1,6.6,309.8,-1.4,22.0,0.2593170731707317,12.7,1437.2,-2.0,311.2,51.0,58.0,59.0,54.0,33.0,38.0
2022-04-24 20:20:00,1,6.9,302.1,-9.1,21.0,0.2748780487804878,13.1,1477.3,-2.0,311.2,52.0,57.0,57.0,53.0,32.0,38.0
2022-04-24 20:30:00,1,6.2,304.8,0.6000000000000001,21.0,0.2079024390243902,12.1,1366.9,-1.9,304.2,52.0,57.0,55.0,52.0,32.0,38.0
2022-04-24 20:40:00,1,5.7,309.6,5.3,21.0,0.1595609756097561,11.5,1299.3,-1.6,304.2,52.0,56.0,53.0,51.0,31.0,37.0
2022-04-24 20:50:00,1,5.5,318.3,14.0,21.0,0.1315609756097561,11.4,1292.7,-1.5,304.2,52.0,55.0,51.0,50.0,31.0,37.0
2022-04-24 21:00:00,1,5.4,315.3,5.1,21.0,0.1257073170731707,11.4,1290.1,-1.4,310.2,52.0,55.0,50.0,50.0,31.0,37.0
2022-04-24 21:10:00,1,5.6,346.5,35.9,20.0,0.137609756097561,11.6,1309.4,-1.6,310.5,51.0,55.0,49.0,49.0,31.0,37.0
2022-04-24 21:20:00,1,5.9,288.9,-21.6,20.0,0.1867317073170731,11.9,1343.9,-1.7000000000000002,310.5,52.0,55.0,48.0,48.0,30.0,36.0
2022-04-24 21:30:00,1,5.8,308.2,-2.3,19.0,0.1600487804878048,11.9,1339.1,-1.6,310.5,52.0,55.0,48.0,48.0,30.0,36.0
2022-04-24 21:40:00,1,5.8,299.9,-8.5,19.0,0.1685365853658536,11.7,1320.1,-1.7000000000000002,308.4,51.0,55.0,47.0,47.0,29.0,36.0
2022-04-24 21:50:00,1,6.2,301.3,-7.1,19.0,0.198780487804878,12.1,1364.9,-2.0,308.4,52.0,55.0,46.0,46.0,29.0,36.0
2022-04-24 22:00:00,1,5.5,300.9,-7.6,19.0,0.1350731707317073,11.3,1274.5,-1.6,308.4,51.0,54.0,46.0,46.0,29.0,36.0
2022-04-24 22:10:00,1,5.4,311.6,3.1,19.0,0.1230731707317073,11.3,1271.8,-1.5,308.4,51.0,54.0,45.0,45.0,29.0,36.0
2022-04-24 22:20:00,1,4.7,318.6,3.1,19.0,0.0617560975609756,11.1,1252.6,-0.9,315.4,50.0,53.0,44.0,45.0,29.0,36.0
2022-04-24 22:30:00,1,4.4,318.8,3.0,19.0,0.0357560975609756,11.1,1250.1,-0.6000000000000001,315.8,50.0,52.0,44.0,44.0,29.0,35.0
2022-04-24 22:40:00,1,4.1,307.7,-8.1,19.0,0.0135121951219512,11.1,1249.2,-0.3,315.8,49.0,51.0,43.0,44.0,28.0,35.0
2022-04-24 22:50:00,1,4.0,328.5,4.3,19.0,0.0207317073170731,11.1,1249.0,-0.2,324.2,49.0,51.0,43.0,43.0,28.0,35.0
2022-04-24 23:00:00,1,3.6,343.6,10.6,19.0,0.0012682926829268,10.1,1144.6,3.3,332.9,48.0,50.0,42.0,43.0,27.0,35.0
2022-04-24 23:10:00,1,3.6,329.5,4.9,19.0,-0.0034634146341463,8.1,917.3,9.7,324.6,47.0,49.0,42.0,43.0,28.0,35.0
2022-04-24 23:20:00,1,3.5,308.0,-18.6,19.0,-0.0050731707317073,4.3,487.9,18.3,326.7,46.0,47.0,41.0,43.0,27.0,35.0
2022-04-24 23:30:00,1,4.1,332.0,1.1,18.0,0.023170731707317,11.1,1248.7,-0.3,330.8,47.0,48.0,39.0,41.0,27.0,35.0
2022-04-24 23:40:00,1,4.1,336.4,5.5,18.0,0.0219512195121951,11.1,1249.1,-0.3,330.9,46.0,48.0,38.0,41.0,27.0,35.0
2022-04-24 23:50:00,1,4.5,327.7,-10.8,18.0,0.0409756097560975,11.1,1251.7,-0.6000000000000001,338.6,46.0,49.0,37.0,40.0,27.0,35.0
2022-04-25 00:00:00,1,4.0,326.0,-12.6,18.0,0.0272195121951219,11.1,1250.3,-0.2,338.6,46.0,49.0,37.0,40.0,27.0,35.0
2022-04-25 00:10:00,1,3.8,332.3,-6.2,18.0,0.0164390243902439,10.7,1210.2,1.7000000000000002,338.6,46.0,48.0,36.0,40.0,26.0,34.0
2022-04-25 00:20:00,1,3.0,342.3,-4.6,18.0,-0.0077073170731707,1.5,175.1,43.6,347.0,45.0,47.0,36.0,40.0,26.0,35.0
2022-04-25 00:30:00,1,3.5,349.9,5.0,18.0,-0.0038536585365853,7.5,847.5,10.4,344.9,45.0,46.0,35.0,39.0,26.0,35.0
2022-04-25 00:40:00,1,3.1,352.5,7.6,18.0,-0.0060487804878048,2.4,269.6,24.0,344.9,44.0,45.0,34.0,39.0,26.0,35.0
2022-04-25 00:50:00,1,2.6,11.4,26.5,18.0,-0.0048780487804878,2.0,221.6,24.0,344.9,44.0,44.0,34.0,38.0,27.0,35.0
2022-04-25 01:00:00,1,2.4,19.1,34.2,18.0,-0.0049268292682926,1.3,179.8,24.0,344.9,44.0,43.0,33.0,37.0,26.0,35.0
2022-04-25 01:10:00,1,2.4,6.0,21.1,18.0,-0.0042926829268292,0.7000000000000001,165.6,24.0,344.9,44.0,43.0,32.0,36.0,26.0,35.0
2022-04-25 01:20:00,1,2.1,31.9,47.1,18.0,-0.0040487804878048,0.0,103.7,24.0,344.9,44.0,42.0,32.0,35.0,27.0,35.0
2022-04-25 01:30:00,1,2.2,32.9,48.0,18.0,-0.0040975609756097,0.3,150.0,24.0,344.9,44.0,42.0,31.0,35.0,27.0,35.0
2022-04-25 01:40:00,1,1.9,17.0,32.1,18.0,-0.004,0.0,26.6,24.0,344.9,44.0,41.0,30.0,34.0,26.0,34.0
2022-04-25 01:50:00,1,2.7,50.2,65.2,18.0,-0.0045365853658536,0.2,55.2,26.1,344.9,43.0,41.0,30.0,33.0,26.0,34.0
2022-04-25 02:00:00,1,3.0,70.9,41.9,18.0,-0.0056097560975609,0.0,17.4,82.2,29.0,43.0,40.0,29.0,32.0,26.0,35.0
2022-04-25 02:10:00,1,3.3,65.8,-77.5,18.0,-0.0041951219512195,0.0,15.3,86.0,143.3,42.0,40.0,29.0,32.0,27.0,35.0
2022-04-25 02:20:00,1,3.5,51.3,152.2,18.0,-0.0039024390243902,0.1,31.4,79.3,259.0,42.0,40.0,29.0,31.0,28.0,35.0
2022-04-25 02:30:00,1,3.5,45.3,-1.5,18.0,-0.002390243902439,2.3,263.9,24.0,46.9,42.0,40.0,29.0,31.0,28.0,35.0
2022-04-25 02:40:00,1,3.2,38.0,-7.5,18.0,-0.0024390243902439,2.3,255.5,24.0,45.5,42.0,40.0,29.0,31.0,28.0,35.0
2022-04-25 02:50:00,1,3.2,13.7,-18.1,18.0,-0.0023414634146341,2.4,269.6,24.0,31.9,42.0,40.0,29.0,31.0,28.0,35.0
2022-04-25 03:00:00,1,3.0,48.8,9.9,19.0,-0.002390243902439,2.2,250.2,24.0,38.9,42.0,40.0,30.0,30.0,28.0,35.0
2022-04-25 03:10:00,1,3.0,34.2,1.9,18.0,-0.0022926829268292,2.3,256.6,24.0,32.2,42.0,40.0,30.0,30.0,27.0,35.0
2022-04-25 03:20:00,1,2.9,28.1,-4.0,19.0,-0.0022926829268292,2.0,229.1,24.0,32.2,42.0,40.0,30.0,30.0,27.0,35.0
2022-04-25 03:30:00,1,2.4,36.3,4.1,19.0,-0.0022926829268292,1.7000000000000002,196.1,24.0,32.2,42.0,40.0,30.0,30.0,27.0,35.0
2022-04-25 03:40:00,1,2.4,51.1,18.9,18.0,-0.0022926829268292,1.5,180.6,24.0,32.2,42.0,40.0,30.0,30.0,27.0,35.0
2022-04-25 03:50:00,1,2.3,59.3,27.1,18.0,-0.0022926829268292,1.4,187.5,24.0,32.2,42.0,40.0,30.0,29.0,27.0,34.0
2022-04-25 04:00:00,1,3.5,66.6,34.4,18.0,0.0040975609756097,5.6,634.9,14.2,32.2,42.0,41.0,30.0,29.0,27.0,35.0
2022-04-25 04:10:00,1,4.0,43.2,-3.0,19.0,0.0209756097560975,11.1,1248.9,-0.2,46.2,42.0,44.0,31.0,30.0,27.0,35.0
2022-04-25 04:20:00,1,3.8,52.3,6.1,18.0,0.0132195121951219,11.1,1248.7,0.0,46.2,43.0,45.0,32.0,31.0,27.0,35.0
2022-04-25 04:30:00,1,4.2,60.0,6.0,18.0,0.0186829268292682,11.1,1248.9,-0.4,53.9,43.0,46.0,34.0,33.0,28.0,35.0
2022-04-25 04:40:00,1,4.1,37.1,-10.5,18.0,0.0197560975609756,11.1,1248.9,-0.3,47.6,43.0,47.0,36.0,35.0,27.0,35.0
2022-04-25 04:50:00,1,3.4,34.1,-13.6,18.0,0.0020487804878048,8.1,912.8,9.5,47.6,43.0,46.0,37.0,36.0,27.0,34.0
2022-04-25 05:00:00,1,3.1,46.9,-14.4,18.0,-0.0038536585365853,2.3,255.4,24.0,61.3,43.0,44.0,36.0,36.0,28.0,34.0
2022-04-25 05:10:00,1,2.8,70.9,9.6,18.0,-0.0041951219512195,2.0,221.2,24.0,61.3,42.0,43.0,35.0,36.0,28.0,34.0
2022-04-25 05:20:00,1,2.2,123.3,42.7,18.0,-0.0038048780487804,1.7000000000000002,188.3,24.0,80.6,42.0,43.0,34.0,36.0,27.0,34.0
2022-04-25 05:30:00,1,2.9,88.0,7.4,18.0,-0.0039512195121951,2.2,247.8,24.0,80.6,42.0,42.0,33.0,35.0,27.0,34.0
2022-04-25 05:40:00,1,3.9,81.5,0.9,19.0,0.0073170731707317,8.7,985.8,5.9,80.6,42.0,43.0,33.0,34.0,27.0,34.0
2022-04-25 05:50:00,1,3.4,63.8,-16.7,19.0,-0.0030243902439024,5.8,655.9,15.9,80.6,42.0,44.0,33.0,34.0,27.0,34.0
2022-04-25 06:00:00,1,3.5,88.1,7.5,19.0,-0.0039512195121951,2.8,310.7,24.0,80.6,42.0,43.0,33.0,34.0,27.0,34.0
2022-04-25 06:10:00,1,3.7,74.2,-6.3,18.0,-0.0039024390243902,2.7,306.8,24.0,80.6,42.0,42.0,32.0,34.0,27.0,34.0
2022-04-25 06:20:00,1,3.7,68.9,-11.7,18.0,-0.0038536585365853,2.6,296.3,24.0,80.6,41.0,42.0,32.0,33.0,27.0,34.0
2022-04-25 06:30:00,1,3.5,86.9,6.3,18.0,-0.0039512195121951,2.6,291.8,24.0,80.6,41.0,42.0,31.0,32.0,27.0,34.0
2022-04-25 06:40:00,1,3.3,94.8,5.4,18.0,0.0009756097560975,6.3,713.3,13.0,89.3,41.0,42.0,30.0,31.0,26.0,34.0
2022-04-25 06:50:00,1,3.7,107.2,17.8,18.0,0.0123414634146341,11.1,1248.8,0.1,89.3,42.0,45.0,31.0,31.0,26.0,34.0
2022-04-25 07:00:00,1,4.3,62.9,-26.4,18.0,0.0159512195121951,11.1,1250.1,-0.4,89.3,42.0,46.0,32.0,32.0,26.0,33.0
2022-04-25 07:10:00,1,4.8,91.6,2.2,18.0,0.0494146341463414,11.1,1254.0,-1.0,89.3,43.0,47.0,33.0,33.0,26.0,33.0
2022-04-25 07:20:00,1,4.1,97.5,8.1,18.0,0.0464390243902439,11.1,1250.1,-0.3,89.4,43.0,47.0,33.0,34.0,26.0,33.0
2022-04-25 07:30:00,1,4.4,121.6,24.2,18.0,0.0619512195121951,11.1,1252.3,-0.6000000000000001,97.4,43.0,48.0,34.0,35.0,26.0,33.0
2022-04-25 07:40:00,1,3.7,109.9,12.5,18.0,0.0266341463414634,11.1,1249.0,0.1,97.4,44.0,48.0,35.0,36.0,26.0,33.0
2022-04-25 07:50:00,1,3.1,108.5,3.4,18.0,-0.0044878048780487,4.2,467.6,20.6,105.1,43.0,46.0,35.0,36.0,27.0,33.0
2022-04-25 08:00:00,1,3.6,94.3,1.8,18.0,0.01,8.8,1001.9,5.8,92.5,43.0,45.0,35.0,36.0,27.0,33.0
2022-04-25 08:10:00,1,4.2,79.8,-12.7,17.0,0.0416097560975609,11.1,1250.4,-0.3,92.5,43.0,47.0,35.0,36.0,26.0,33.0
2022-04-25 08:20:00,1,4.4,85.4,-7.1,17.0,0.0395609756097561,11.1,1250.1,-0.6000000000000001,92.5,43.0,47.0,35.0,37.0,26.0,33.0
2022-04-25 08:30:00,1,4.2,75.2,-17.3,17.0,0.0311219512195121,11.1,1249.7,-0.4,92.5,44.0,47.0,36.0,37.0,26.0,33.0
2022-04-25 08:40:00,1,4.8,96.1,3.6,17.0,0.0595121951219512,11.1,1254.3,-1.0,92.5,44.0,48.0,36.0,38.0,26.0,33.0
2022-04-25 08:50:00,1,4.3,86.7,-5.8,17.0,0.0415121951219512,11.1,1250.2,-0.5,92.5,44.0,48.0,36.0,38.0,26.0,33.0
2022-04-25 09:00:00,1,4.1,82.3,-2.4,17.0,0.0389268292682926,11.1,1249.7,-0.3,84.8,44.0,48.0,37.0,39.0,26.0,33.0
2022-04-25 09:10:00,1,3.8,72.8,-11.9,17.0,0.0278536585365853,11.1,1249.5,0.1,84.8,44.0,48.0,37.0,39.0,26.0,33.0
2022-04-25 09:20:00,1,4.0,85.9,1.0,17.0,0.0440487804878048,11.1,1249.1,-0.2,84.8,44.0,48.0,37.0,40.0,27.0,33.0
2022-04-25 09:30:00,1,4.4,102.3,10.8,17.0,0.0637073170731707,11.1,1257.1,-0.5,91.5,44.0,48.0,37.0,40.0,27.0,32.0
2022-04-25 09:40:00,1,4.6,95.9,-2.2,17.0,0.072,11.1,1258.3,-0.7000000000000001,98.1,45.0,49.0,38.0,40.0,26.0,32.0
2022-04-25 09:50:00,1,4.5,64.0,-34.1,18.0,0.0616097560975609,11.1,1253.5,-0.7000000000000001,98.1,45.0,49.0,38.0,40.0,27.0,32.0
2022-04-25 10:00:00,1,4.3,90.6,-7.1,18.0,0.0520487804878048,11.1,1251.0,-0.5,97.7,45.0,49.0,38.0,41.0,27.0,32.0
2022-04-25 10:10:00,1,4.0,101.5,11.4,18.0,0.0313170731707317,11.1,1250.7,-0.1,90.0,45.0,49.0,38.0,41.0,27.0,32.0
2022-04-25 10:20:00,1,3.6,84.6,1.1,19.0,0.0154634146341463,7.7,872.1,9.6,83.4,45.0,48.0,39.0,41.0,28.0,32.0
2022-04-25 10:30:00,1,4.6,104.0,13.0,19.0,0.0750731707317073,11.1,1254.7,-0.8,91.1,45.0,49.0,39.0,41.0,28.0,33.0
2022-04-25 10:40:00,1,4.9,94.0,2.9,19.0,0.0876585365853658,11.1,1258.6,-1.0,91.1,45.0,50.0,39.0,42.0,28.0,33.0
2022-04-25 10:50:00,1,4.6,104.5,13.4,20.0,0.0731219512195122,11.2,1261.6,-0.8,91.1,46.0,50.0,39.0,42.0,28.0,33.0
2022-04-25 11:00:00,1,5.2,123.4,20.8,20.0,0.1154634146341463,11.3,1278.5,-1.3,102.7,46.0,50.0,40.0,42.0,28.0,33.0
2022-04-25 11:10:00,1,4.8,97.9,-4.7,21.0,0.0792195121951219,11.3,1270.4,-0.9,102.6,46.0,50.0,40.0,43.0,28.0,33.0
2022-04-25 11:20:00,1,5.5,90.0,-2.1,21.0,0.1307317073170731,11.5,1301.1,-1.4,92.1,47.0,51.0,40.0,43.0,28.0,33.0
2022-04-25 11:30:00,1,5.5,69.1,-15.6,21.0,0.1460975609756097,11.5,1298.9,-1.5,84.8,47.0,52.0,40.0,44.0,29.0,33.0
2022-04-25 11:40:00,1,5.6,110.9,26.1,21.0,0.1442926829268292,11.5,1299.1,-1.5,84.8,48.0,52.0,40.0,44.0,28.0,33.0
2022-04-25 11:50:00,1,5.3,95.0,1.5,21.0,0.1215121951219512,11.3,1280.7,-1.3,93.5,48.0,52.0,40.0,44.0,29.0,33.0
2022-04-25 12:00:00,1,5.2,104.0,18.1,21.0,0.1113170731707317,11.3,1275.1,-1.3,85.8,48.0,52.0,40.0,44.0,29.0,34.0
2022-04-25 12:10:00,1,5.1,94.9,7.0,22.0,0.1046341463414634,11.3,1274.6,-1.1,87.9,48.0,52.0,40.0,44.0,28.0,34.0
2022-04-25 12:20:00,1,6.0,87.2,8.0,22.0,0.1754146341463414,12.0,1350.2,-1.7000000000000002,79.2,48.0,53.0,40.0,44.0,29.0,34.0
